cocursodag,cobacia,noriocomp,peq_,qmld_,q90_,q95_,q7_10,peq_ih_,peq750_,sum
"758299868","7582998685",Córrego da Canela,"0,026408557514","0,0070724794389","0,00114243237058","0,000671047789045","6,80869387477E-05","0,0111877647058","0",
"7582998562","7582998562",sem nome,"0,0126669558224","0,00323538539372","0,000517205614183","0,000296232090503","2,65479304991E-05","0,00513392423945","0",
"758299856","7582998561",sem nome,"0,02982281027","0,00743579257601","0,00120192037751","0,000707131684846","7,23209141784E-05","0,0117601350417","0",
"758299856","7582998563",sem nome,"0,0126371764272","0,00315531973131","0,000504238155963","0,00028857160657","2,57587490875E-05","0,00500737505734","0",
"7582998526","7582998526",sem nome,"0,0131360387144","0,00343154207774","0,00054899306053","0,000315035998393","2,84981325608E-05","0,00544391105078","0",
"7582998528","7582998528",sem nome,"0,0037752804366","0,000932398854391","0,000146603984027","8,06656032579E-05","5,93364482875E-06","0,00148687918089","0",
"7582998524","7582998524",sem nome,"0,00573549828241","0,00143997741664","0,000227725961703","0,000127069918975","1,00146721252E-05","0,00229233656247","0",
"75829985222","75829985222",sem nome,"0,0049607775817","0,00114374432361","0,000180324273362","9,98753671141E-05","7,58883617665E-06","0,00182242541275","0",
"7582998522","75829985221",sem nome,"0,01185813043","0,00267965769524","0,00042729413353","0,000243251835375","2,11574443897E-05","0,0042552835883","0",
"7582998522","75829985223",sem nome,"0,00686134690188","0,00152090492852","0,000240699428555","0,000134546103067","1,06963192824E-05","0,00242064028088","0",
"758299852","7582998521",Córrego Grota das Cobras,"0,08044121739","0,020551098293","0,00336713960734","0,00204703374808","0,000246019155149","0,0323715025879","0",
"758299852","7582998523",Córrego Grota das Cobras,"0,05628000073","0,0147123327149","0,00239980106373","0,0014433036344","0,000164498325791","0,023205294109","0",
"758299852","7582998525",Córrego Grota das Cobras,"0,04818174727","0,0126544642617","0,00205999570412","0,00123292969649","0,000137200339045","0,0199714569351","0",
"758299852","7582998527",Córrego Grota das Cobras,"0,02060549125","0,00539722700184","0,000868693492471","0,000505828343728","4,91675440356E-05","0,00854691876142","0",
"758299852","7582998529",Córrego Grota das Cobras,"0,0165662065087","0,00438984578887","0,000704613102281","0,000407561975546","0,00003833783433","0,00695737241433","0",
"7582998","75829989973",Ribeirão Santana,"0,09376605886","0,0233127626524","0,00382603390803","0,00233549393263","0,000286361405812","0,0367031739665","0",
"75829989974","75829989974",sem nome,"0,00482407720129","0,00109210878424","0,000172077483545","0,000095165860963","7,17816392179E-06","0,00174047008561","0",
"7582998214","75829982143",sem nome,"0,00165540478672","0,000426067614686","6,62971122792E-05","3,55686799634E-05","2,31053908988E-06","0,00068156327226","0",
"758299826","7582998261",sem nome,"0,02679099223","0,00670682387895","0,00108260190605","0,000634816469896","6,38703165467E-05","0,0106115858373","0",
"758299826","7582998263",sem nome,"0,01826607066","0,00454831408799","0,000730393549865","0,000422957357766","4,00106055375E-05","0,00720750806487","0",
"758299826","7582998265",sem nome,"0,00733653975748","0,00177737359713","0,000281872478749","0,000158354865424","1,29043736103E-05","0,00282707647742","0",
"75829982","7582998211",Córrego Grota Grande,"0,22478459914","0,0521670557843","0,00865382705507","0,00542150412396","0,000755404428182","0,0818679615829","0",
"75829989844","75829989844",sem nome,"0,00778207415812","0,00184805611981","0,000293234168976","0,000164945144909","0,000013524878269","0,00293904733164","0",
"75829989864","75829989864",sem nome,"0,00471962365241","0,000975038604731","0,000153399656067","8,45265854862E-05","6,26194179408E-06","0,00155459929929","0",
"7582998986","75829989863",sem nome,"0,01230680389","0,00240477113256","0,000382909013682","0,000217224489834","1,85718298996E-05","0,0038204104349","0",
"7582998986","75829989861",sem nome,"0,02198806719","0,00480857288989","0,000772759577534","0,000448294522985","4,27836459162E-05","0,0076182410865","0",
"75829989862","75829989862",sem nome,"0,00565677105353","0,00131752602803","0,000208114454243","0,000115794427272","8,9981917053E-06","0,00209814510224","0",
"7582998986","75829989865",sem nome,"0,00509724344244","0,000899222753918","0,00014131942489","0,000077667086812","5,68031809022E-06","0,00143418065705","0",
"7582998988","75829989883",sem nome,"0,00332392002676","0,000643255759654","0,000100642514619","0,000054717288977","3,79461458553E-06","0,00102730472996","0",
"7582998988","75829989881",sem nome,"0,00568800147","0,00110627676945","0,000174339767228","9,64570858251E-05","7,29045910629E-06","0,00176295885204","0",
"75829989882","75829989882",sem nome,"0,00222062364505","0,000429666918348","6,68646600323E-05","3,58829057014E-05","2,33406570507E-06","0,000687297922067","0",
"7582998982","7582998982",sem nome,"0,00600220932909","0,0015925275627","0,000252188920249","0,000141177864691","0,000011305819177","0,00253416918449","0",
"75829989892","75829989892",sem nome,"0,00453339621417","0,00104258083636","0,00016417217475","9,06581014298E-05","6,78796247517E-06","0,00166184541508","0",
"758299898","75829989891",sem nome,"0,01094944988","0,00265819564335","0,00042382645271","0,000241215171856","2,09535377695E-05","0,00422133705656","0",
"7582998282","7582998282",sem nome,"0,00729110123913","0,00144223917817","0,0002280884147","0,00012727860824","1,00336186654E-05","0,00229592277642","0",
"75829989872","75829989872",sem nome,"0,0044078523959","0,000919621997787","0,000144568481024","7,95102223945E-05","5,83586130325E-06","0,00146658470184","0",
"7582998242","7582998242",sem nome,"0,00689159739221","0,00136526896228","0,000215758075216","0,000120185216402","9,39231033588E-06","0,00217386717912","0",
"7582998792","7582998792",sem nome,"0,0167060349385","0,00360807986607","0,000577621978175","0,000332001231097","3,02729068227E-05","0,00572283364474","0",
"7582998294","7582998294",sem nome,"0,005170892253","0,00111003976201","0,000174940690927","9,68001599893E-05","7,32033408373E-06","0,00176893163656","0",
"7582998964","7582998964",sem nome,"0,0190583837477","0,00496171765747","0,000797703511309","0,000463233193198","4,44298928601E-05","0,00785988812365","0",
"7582998962","75829989623",sem nome,"0,00992027489205","0,00253615900995","0,000404115844368","0,000229648795452","1,98005460851E-05","0,00402829068353","0",
"7582998962","75829989621",sem nome,"0,01867351461","0,00481843319533","0,000774365290688","0,000449255711482","4,28893216494E-05","0,0076338005689","0",
"75829989622","75829989622",sem nome,"0,00748980310312","0,00194184325599","0,000308318653305","0,000173707326996","1,43557039559E-05","0,0030875928672","0",
"7582998956","7582998956",sem nome,"0,0102518175925","0,00260764114839","0,000415659706778","0,000236420721938","2,04745617289E-05","0,00414137067469","0",
"75829989842","75829989842",sem nome,"0,0122061299121","0,00261889424849","0,000417477390095","0,000237487571602","2,05810158691E-05","0,00415917119825","0",
"7582998984","75829989841",sem nome,"0,03196327503","0,00727748697447","0,00117599493307","0,000691398817922","7,04707321599E-05","0,0115107514379","0",
"75829988","7582998831",Córrego Quatro Alqueires,"0,19574736587","0,0476779184634","0,00789966954697","0,00493469310381","0,000677823911867","0,0748497705504","0",
"7582998684","7582998684",sem nome,"0,0115632216862","0,00291703642475","0,000465672082004","0,00026582649725","2,34345448231E-05","0,00463067526306","0",
"75829987874","75829987874",sem nome,"0,00281408492813","0,000531112754493","8,28851927496E-05","4,47854372824E-05","3,01282639733E-06","0,000848854905299","0",
"7582998788","7582998788",sem nome,"0,00922630632242","0,00234890049574","0,000373895767061","0,000211950519329","1,80534374738E-05","0,00373199905454","0",
"758299878","75829987891",Córrego Gruta do Barreiro,"0,02211893808","0,00572733509942","0,000922553804417","0,000538219962766","5,28113787713E-05","0,00906752731135","0",
"758299878","75829987875",Córrego Gruta do Barreiro,"0,03382543704","0,0086319913905","0,00139804733494","0,000826486656622","0,000086553083822","0,0136438896656","0",
"758299878","75829987873",Córrego Gruta do Barreiro,"0,04919471284","0,0122686321652","0,00199636373873","0,00119365264781","0,000132178343062","0,0193649175584","0",
"758299868","7582998681",Córrego da Canela,"0,05481507358","0,0140276440175","0,00228666692385","0,0013731496515","0,000155323244888","0,0221295534126","0",
"758299868","7582998683",Córrego da Canela,"0,04436559954","0,0116051569737","0,00188700525579","0,0011262445088","0,000123618218391","0,0183217361458","0",
"758299878","75829987871",Córrego Gruta do Barreiro,"0,05768767154","0,0145600132335","0,00237462646227","0,00142768368852","0,000162449490693","0,0229659966922","0",
"75829988","758299881",Córrego Quatro Alqueires,"0,30551733947","0,0771120639792","0,012858601043","0,00815791578822","0,00120942648827","0,120827130376","0",
"75829982142","75829982142",sem nome,"0,00153920391562","0,000377637899022","0,000058667020978","3,13528553448E-05","1,99804275204E-06","0,000604382378329","0",
"7582998214","75829982141",sem nome,"0,00552343654","0,00141775124017","0,000224164565823","0,000125019941811","9,82881033217E-06","0,00225709388399","0",
"758299898","75829989871",sem nome,"0,02799209412","0,00641270597702","0,00103450820888","0,000605738563585","6,05124529492E-05","0,0101480414183","0",
"758299882","7582998821",sem nome,"0,10689937688","0,0285096490139","0,00469148624289","0,00288243216318","0,00036489465291","0,0448491175573","0",
"758299824","7582998241",sem nome,"0,05292437158","0,011133857691","0,00180937279838","0,00107846718297","0,000117597678171","0,0175805692588","0",
"758299828","7582998281",sem nome,"0,02113043302","0,00425787319849","0,000683152550506","0,000394759958889","3,69541152223E-05","0,00674903176429","0",
"75829982","7582998293",Córrego Grota Grande,"0,02533912813","0,00586026333313","0,000944254137878","0,000551287779502","5,42909868298E-05","0,00927713231569","0",
"7582998","7582998733",Ribeirão Santana,"1,28718821877","0,327469544134","0,0556677059183","0,0370036290402","0,00690135581119","0,51016820412","0","0"
"7582998","7582998735",Ribeirão Santana,"1,25299129381","0,318857467853","0,0541844808421","0,035986749582","0,00668337047244","0,496804055035","0",
"7582998","7582998737",Ribeirão Santana,"1,24007041371","0,316079456521","0,0537061476061","0,0356589983868","0,00661330923646","0,492492855301","0",
"7582998","758299875",Ribeirão Santana,"1,20972490136","0,308798420203","0,0524527256374","0,0348006035552","0,0064302807277","0,481192685607","0",
"7582998","7582998771",Ribeirão Santana,"1,17538739532","0,299705724252","0,0508879820729","0,0337299206663","0,00620294832169","0,467079327588","0",
"7582998","7582998773",Ribeirão Santana,"1,15670828433","0,294665198715","0,0500208393193","0,0331370233813","0,00607752992008","0,4592548728","0",
"7582998","7582998793",Ribeirão Santana,"0,99604189124","0,25335981397","0,0429226636724","0,0282965686287","0,00506682774764","0,39511517815","0",
"7582998682","7582998682",sem nome,"0,00673357092463","0,00150374295684","0,000237947412834","0,000132959110597","0,000010551131691","0,00239343374807","0",
"758299882","7582998825",sem nome,"0,04225125077","0,0111908832478","0,00181876376263","0,00108424324815","0,00011832341952","0,0176702543849","0",
"758299882","7582998827",sem nome,"0,02144520276","0,0057146749908","0,00092048740806","0,0005369760972","5,26708236674E-05","0,00904756349059","0",
